"","X1","X2","city1","city2","lon1","lat1","lon2","lat2","Route","Haversine"
"3106","BGI","RIX","Barbados","Riga",-59.543198,13.193887,24.1051864,56.9496487,"BGI-RIX",8406750.47871057
"3107","BRU","RIX","Brussels","Riga",4.3517211,50.8503463,24.1051864,56.9496487,"BRU-RIX",1455416.69313226
"3108","CRL","RIX","Brussels","Riga",4.3517211,50.8503463,24.1051864,56.9496487,"CRL-RIX",1455416.69313226
"3109","LGG","RIX","Liege","Riga",5.5796662,50.6325574,24.1051864,56.9496487,"LGG-RIX",1400101.79751627
"3110","GRU","RIX","São Paulo","Riga",-46.6333094,-23.5505199,24.1051864,56.9496487,"GRU-RIX",11108212.7353651
"3111","SOF","RIX","Sofia","Riga",23.3218675,42.6977082,24.1051864,56.9496487,"SOF-RIX",1587488.92126038
"3112","VAR","RIX","Varna","Riga",27.9147333,43.2140504,24.1051864,56.9496487,"VAR-RIX",1552455.37232132
"3113","YYZ","RIX","Toronto","Riga",-79.3831843,43.653226,24.1051864,56.9496487,"YYZ-RIX",6777730.70168251
"3114","YVR","RIX","Vancouver","Riga",-123.1207375,49.2827291,24.1051864,56.9496487,"YVR-RIX",7832046.96097085
"3115","SCL","RIX","Santiago","Riga",-70.6692655,-33.4488897,24.1051864,56.9496487,"SCL-RIX",13357459.834051
"3116","PEK","RIX","Bejing","Riga",116.407395,39.904211,24.1051864,56.9496487,"PEK-RIX",6524148.77638232
"3117","PVG","RIX","Shanghai","Riga",121.473701,31.230416,24.1051864,56.9496487,"PVG-RIX",7568550.31067802
"3118","HKG","RIX","Hong Kong","Riga",114.109497,22.396428,24.1051864,56.9496487,"HKG-RIX",7945758.95738621
"3119","BOG","RIX","Bogota","Riga",-74.072092,4.7109886,24.1051864,56.9496487,"BOG-RIX",10072776.6972169
"3120","ZAG","RIX","Zagreb","Riga",15.981919,45.8150108,24.1051864,56.9496487,"ZAG-RIX",1359718.54598397
"3121","OSI","RIX","Osijek","Riga",18.6955144,45.5549624,24.1051864,56.9496487,"OSI-RIX",1322236.87405973
"3122","LCA","RIX","Larnaca","Riga",33.6231723,34.9002535,24.1051864,56.9496487,"LCA-RIX",2557111.00834421
"3123","PRG","RIX","Prague","Riga",14.4378005,50.0755381,24.1051864,56.9496487,"PRG-RIX",995627.267250043
"3124","BRQ","RIX","Brno","Riga",16.6068371,49.1950602,24.1051864,56.9496487,"BRQ-RIX",997008.483531725
"3125","CPH","RIX","Copenhagen","Riga",12.5683371,55.6760968,24.1051864,56.9496487,"CPH-RIX",725374.997843523
"3126","KRP","RIX","Karup","Riga",9.1676629,56.307765,24.1051864,56.9496487,"KRP-RIX",915609.677416069
"3127","FIH","RIX","Kinshasa","Riga",15.2662931,-4.4419311,24.1051864,56.9496487,"FIH-RIX",6880898.86828189
"3128","HRG","RIX","Hurghada","Riga",33.8116067,27.2578957,24.1051864,56.9496487,"HRG-RIX",3393568.38115152
"3129","TLL","RIX","Tallin","Riga",24.7535746,59.4369608,24.1051864,56.9496487,"TLL-RIX",279483.824035301
"3130","URE","RIX","Kuressaare","Riga",22.4850408,58.2529231,24.1051864,56.9496487,"URE-RIX",174306.14662523
"3131","ADD","RIX","Addis Ababa","Riga",38.7577605,8.9806034,24.1051864,56.9496487,"ADD-RIX",5488774.14804744
"3132","HEL","RIX","Helsinki","Riga",24.938379,60.1698557,24.1051864,56.9496487,"HEL-RIX",361714.005098879
"3133","OUL","RIX","Oulu","Riga",25.4650773,65.0120888,24.1051864,56.9496487,"OUL-RIX",900452.753879765
"3134","KUO","RIX","Kuopio","Riga",27.6781725,62.89797,24.1051864,56.9496487,"KUO-RIX",691251.55644911
"3135","CDG","RIX","Paris","Riga",2.3522219,48.856614,24.1051864,56.9496487,"CDG-RIX",1704846.10380231
"3136","LYS","RIX","Lyon","Riga",4.835659,45.764043,24.1051864,56.9496487,"LYS-RIX",1817145.60477265
"3137","TLS","RIX","Toulouse","Riga",1.444209,43.604652,24.1051864,56.9496487,"TLS-RIX",2173227.3190566
"3138","RNS","RIX","Rennes","Riga",-1.6777926,48.117266,24.1051864,56.9496487,"RNS-RIX",1986368.57591596
"3139","TBS","RIX","Tbilisi","Riga",44.827096,41.7151377,24.1051864,56.9496487,"LLC-RIX",2248110.27810154
"3140","FRA","RIX","Frankfurt","Riga",8.6821267,50.1109221,24.1051864,56.9496487,"FRA-RIX",1268429.36157973
"3141","MUC","RIX","Munich","Riga",11.5819806,48.1351253,24.1051864,56.9496487,"MUC-RIX",1292738.28504895
"3142","TXL","RIX","Berlin","Riga",13.404954,52.5200066,24.1051864,56.9496487,"TXL-RIX",844717.900701263
"3143","KEL","RIX","Kiel","Riga",10.1227652,54.3232927,24.1051864,56.9496487,"KEL-RIX",923978.853644794
"3144","ATH","RIX","Athens","Riga",23.7275388,37.9838096,24.1051864,56.9496487,"ATH-RIX",2111450.78548559
"3145","SKG","RIX","Thessaloniki","Riga",22.9444191,40.6400629,24.1051864,56.9496487,"SKG-RIX",1817502.59058454
"3146","GPA","RIX","Araxos","Riga",21.425733,38.151082,24.1051864,56.9496487,"GPA-RIX",2101907.82124289
"3147","BUD","RIX","Budapest","Riga",19.040235,47.497912,24.1051864,56.9496487,"BUD-RIX",1106646.49546729
"3148","DEB","RIX","Debrecen","Riga",21.6273123,47.5316049,24.1051864,56.9496487,"DEB-RIX",1061747.61241587
"3149","KEF","RIX","Reykjavik","Riga",-21.8174393,64.1265206,24.1051864,56.9496487,"KEF-RIX",2573019.79398705
"3150","DEL","RIX","Delhi","Riga",77.1024902,28.7040592,24.1051864,56.9496487,"DEL-RIX",5157720.40166401
"3151","BOM","RIX","Mumbai","Riga",72.8776559,19.0759837,24.1051864,56.9496487,"BOM-RIX",5805023.87847899
"3152","CGK","RIX","Jakarta","Riga",106.822745,-6.1744651,24.1051864,56.9496487,"CGK-RIX",10155394.6822382
"3153","DUB","RIX","Dublin","Riga",-6.2603097,53.3498053,24.1051864,56.9496487,"DUB-RIX",1955492.30541008
"3154","KIR","RIX","Kerry","Riga",-9.5259857,52.1678937,24.1051864,56.9496487,"KIR-RIX",2210724.25178966
"3155","TLV","RIX","Tel Aviv","Riga",34.7817676,32.0852999,24.1051864,56.9496487,"TLV-RIX",2886839.3028031
"3156","FCO","RIX","Roma","Riga",12.4963655,41.9027835,24.1051864,56.9496487,"FCO-RIX",1868156.38657513
"3157","MXP","RIX","Milan","Riga",9.1859243,45.4654219,24.1051864,56.9496487,"MXP-RIX",1640970.38061076
"3158","NAP","RIX","Naples","Riga",-81.7948103,26.1420358,24.1051864,56.9496487,"NAP-RIX",8504568.41315606
"3159","REG","RIX","Reggio Calabria","Riga",15.6472914,38.1113006,24.1051864,56.9496487,"REG-RIX",2187388.12354183
"3160","HND","RIX","Tokyo","Riga",139.6917064,35.6894875,24.1051864,56.9496487,"HND-RIX",8090778.71043389
"3161","FUK","RIX","Fukuoka","Riga",130.4017155,33.5903547,24.1051864,56.9496487,"FUK-RIX",7831495.84478132
"3162","AMM","RIX","Amman","Riga",35.9283716,31.9453666,24.1051864,56.9496487,"AMM-RIX",2928110.25656403
"3163","ALA","RIX","Almaty","Riga",76.8512485,43.2220146,24.1051864,56.9496487,"ALA-RIX",3946593.54191945
"3164","NBO","RIX","Nairobi","Riga",36.8219462,-1.2920659,24.1051864,56.9496487,"NBO-RIX",6583284.30959954
"3165","LPX","RIX","Liepaja","Riga",21.010806,56.5046678,24.1051864,56.9496487,"LPX-RIX",195347.474797019
"3166","VNO","RIX","Vilnius","Riga",25.2796514,54.6871555,24.1051864,56.9496487,"VNO-RIX",262341.639070727
"3167","KLJ","RIX","Klaipeda","Riga",21.1442794,55.7032948,24.1051864,56.9496487,"KLJ-RIX",229419.495845761
"3168","LUX","RIX","Luxembourg","Riga",6.129583,49.815273,24.1051864,56.9496487,"LUX-RIX",1426874.0778114
"3169","MLA","RIX","La Valletta","Riga",14.5145528,35.8989085,24.1051864,56.9496487,"MLA-RIX",2450660.01806248
"3170","MEX","RIX","Mexico City","Riga",-99.133208,19.4326077,24.1051864,56.9496487,"MEX-RIX",10038141.9346168
"3171","ULN","RIX","Ulaanbaatar","Riga",106.9057439,47.8863988,24.1051864,56.9496487,"ULN-RIX",5356295.77034541
"3172","CMN","RIX","Casablanca","Riga",-7.5898434,33.5731104,24.1051864,56.9496487,"CMN-RIX",3536881.22555063
"3173","MPM","RIX","Maputo","Riga",32.6051351,-25.891968,24.1051864,56.9496487,"MPM-RIX",9256517.30757444
"3174","AMS","RIX","Amsterdam","Riga",4.8951679,52.3702157,24.1051864,56.9496487,"AMS-RIX",1332174.51746375
"3175","RTM","RIX","Rotterdam","Riga",4.4777325,51.9244201,24.1051864,56.9496487,"RTM-RIX",1382088.43166635
"3176","GRQ","RIX","Groningen","Riga",6.5665018,53.2193835,24.1051864,56.9496487,"GRQ-RIX",1188067.05547852
"3177","LOS","RIX","Lagos","Riga",3.3792057,6.5243793,24.1051864,56.9496487,"LOS-RIX",5898312.18424681
"3178","OSL","RIX"," Oslo","Riga",10.7522454,59.9138688,24.1051864,56.9496487,"OSL-RIX",843351.179570616
"3179","AKL","RIX","Auckland","Riga",174.7633315,-36.8484597,24.1051864,56.9496487,"AKL-RIX",16922621.2506884
"3180","KHI","RIX","Karachi","Riga",67.0099388,24.8614622,24.1051864,56.9496487,"KHI-RIX",4939084.59032768
"3181","LIM","RIX","Lima","Riga",-77.0427934,-12.046374,24.1051864,56.9496487,"LIM-RIX",11815922.0549488
"3182","MNL","RIX","Manila","Riga",120.9842195,14.5995124,24.1051864,56.9496487,"MNL-RIX",9070902.60836757
"3183","WAW","RIX","Warsaw","Riga",21.0122287,52.2296756,24.1051864,56.9496487,"WAW-RIX",561880.278478142
"3184","KRK","RIX","Krakow","Riga",19.9449799,50.0646501,24.1051864,56.9496487,"KRK-RIX",814043.034982344
"3185","WRO","RIX","Wroclaw","Riga",17.0385376,51.1078852,24.1051864,56.9496487,"WRO-RIX",796856.924295193
"3186","BZG","RIX","Bydgoszcz","Riga",18.0084378,53.1234804,24.1051864,56.9496487,"BZG-RIX",576349.547674958
"3187","LIS","RIX","Lisboa","Riga",-9.1393366,38.7222524,24.1051864,56.9496487,"LIS-RIX",3154267.05973928
"3188","OPO","RIX","Porto","Riga",-8.6291053,41.1579438,24.1051864,56.9496487,"OPO-RIX",2919623.79630264
"3189","PXO","RIX","Madeira","Riga",-16.9594723,32.7607074,24.1051864,56.9496487,"PXO-RIX",4111109.33054719
"3190","OTP","RIX","Bucuresti","Riga",26.1025384,44.4267674,24.1051864,56.9496487,"OTP-RIX",1400984.37923928
"3191","CLJ","RIX","Cluj","Riga",23.6236353,46.7712101,24.1051864,56.9496487,"CLJ-RIX",1133534.67133511
"3192","TSR","RIX","Timisoara","Riga",21.2086793,45.7488716,24.1051864,56.9496487,"TSR-RIX",1262729.45573642
"3193","SVO","RIX","Moskov","Riga",-75.4116797,38.3937131,24.1051864,56.9496487,"SVO-RIX",7042403.88457111
"3194","LED","RIX","Saint Petersburg","Riga",-82.6267345,27.7518284,24.1051864,56.9496487,"LED-RIX",8398244.57551594
"3195","DKR","RIX","Dakar","Riga",-17.3660286,14.7645042,24.1051864,56.9496487,"DKR-RIX",5844273.17713905
"3196","ICN","RIX","Seoul","Riga",126.9779692,37.566535,24.1051864,56.9496487,"ICN-RIX",7291225.06997436
"3197","BEG","RIX","Belgrade","Riga",20.4489216,44.786568,24.1051864,56.9496487,"BEG-RIX",1377634.44728592
"3198","SIN","RIX","Singapore","Riga",103.819836,1.352083,24.1051864,56.9496487,"SIN-RIX",9269975.94579227
"3199","BTS","RIX","Bratislava","Riga",17.1077477,48.1485965,24.1051864,56.9496487,"BTS-RIX",1086899.71534352
"3200","KSC","RIX","Kosice","Riga",21.2610746,48.7163857,24.1051864,56.9496487,"KSC-RIX",936056.911467626
"3201","LJU","RIX","Ljubljana","Riga",14.5057515,46.0569465,24.1051864,56.9496487,"LJU-RIX",1380029.06305982
"3202","MAR","RIX","Maribor","Riga",15.6458812,46.5546503,24.1051864,56.9496487,"MAR-RIX",1293466.81102606
"3203","JNB","RIX","Johannesburg","Riga",28.0473051,-26.2041028,24.1051864,56.9496487,"JNB-RIX",9264070.00845282
"3204","MAD","RIX","Madrid","Riga",-3.7037902,40.4167754,24.1051864,56.9496487,"MAD-RIX",2715914.47650179
"3205","BCN","RIX","Barcelona","Riga",2.1734035,41.3850639,24.1051864,56.9496487,"BCN-RIX",2335304.88595894
"3206","VLC","RIX","Valencia","Riga",-81.4634245,28.5229956,24.1051864,56.9496487,"VLC-RIX",8264165.39044885
"3207","SDR","RIX","Santander","Riga",-3.8099803,43.4623057,24.1051864,56.9496487,"SDR-RIX",2462997.40071353
"3208","ARN","RIX","Stockholm","Riga",18.0685808,59.3293235,24.1051864,56.9496487,"ARN-RIX",442439.897467978
"3209","GOT","RIX","Goteborg","Riga",11.97456,57.70887,24.1051864,56.9496487,"GOT-RIX",732826.75688318
"3210","OSD","RIX","Ostersund","Riga",14.6360681,63.1766832,24.1051864,56.9496487,"OSD-RIX",868345.814698051
"3211","KSD","RIX","Karlstad","Riga",13.5114977,59.4021806,24.1051864,56.9496487,"KSD-RIX",678176.169496208
"3212","ZRH","RIX","Zurich","Riga",8.541694,47.3768866,24.1051864,56.9496487,"ZRH-RIX",1498327.81820072
"3213","BKK","RIX","Bang Phli","Riga",100.7323332,13.6117233,24.1051864,56.9496487,"BKK-RIX",7942174.23565031
"3214","IST","RIX","Istanbul","Riga",28.9783589,41.0082376,24.1051864,56.9496487,"IST-RIX",1808815.84555899
"3215","DXB","RIX","Dubai","Riga",55.2707828,25.2048493,24.1051864,56.9496487,"DXB-RIX",4320776.18407232
"3216","KBP","RIX","Kiev","Riga",30.5234,50.4501,24.1051864,56.9496487,"KBP-RIX",837269.585356213
"3217","LHR","RIX","London","Riga",-0.1277583,51.5073509,24.1051864,56.9496487,"LHR-RIX",1678260.15054821
"3218","EDI","RIX","Edinburgh","Riga",-3.188267,55.953252,24.1051864,56.9496487,"EDI-RIX",1671530.06190373
"3219","MAN","RIX","Manchester","Riga",-2.2426305,53.4807593,24.1051864,56.9496487,"MAN-RIX",1705723.70463681
"3220","DSA","RIX","Doncaster Sheffield","Riga",-1.0109145,53.4807451,24.1051864,56.9496487,"DSA-RIX",1631015.24838352
"3221","LAX","RIX","Los Angelels","Riga",-118.2436849,34.0522342,24.1051864,56.9496487,"LAX-RIX",9305550.40538962
"3222","JFK","RIX","New York","Riga",-74.0059413,40.7127837,24.1051864,56.9496487,"JFK-RIX",6764285.7006061
"3223","DEN","RIX","Denver","Riga",-104.990251,39.7392358,24.1051864,56.9496487,"DEN-RIX",8265815.32593768
"3224","DEW","RIX","Dallas","Riga",-96.7969879,32.7766642,24.1051864,56.9496487,"DEW-RIX",8615289.83037633
"3225","TAS","RIX","Tashkent","Riga",69.2400734,41.2994958,24.1051864,56.9496487,"TAS-RIX",3631547.77821363
"3226","TIA","VNO","Tirana","Vilnius",19.8186982,41.3275459,25.2796514,54.6871555,"TIA-VNO",1540626.12977959
"3227","ALG","VNO","Algiers","Vilnius",3.0587561,36.753768,25.2796514,54.6871555,"ALG-VNO",2616658.47049238
"3228","LAD","VNO","Luanda","Vilnius",13.2894368,-8.8399876,25.2796514,54.6871555,"LAD-VNO",7160295.95209565
"3229","AEP","VNO","Buenos Aires","Vilnius",-58.3815591,-34.6036844,25.2796514,54.6871555,"AEP-VNO",12719366.1650847
"3230","SYD","VNO","Sydney","Vilnius",151.2092955,-33.8688197,25.2796514,54.6871555,"SYD-VNO",15298058.4830563
"3231","MEL","VNO","Melbourne","Vilnius",144.9630576,-37.8136276,25.2796514,54.6871555,"MEL-VNO",15204903.1809665
"3232","VIE","VNO","Wien","Vilnius",16.3738189,48.2081743,25.2796514,54.6871555,"VIE-VNO",948230.06046677
"3233","INN","VNO","Innsbruck","Vilnius",11.4041024,47.2692124,25.2796514,54.6871555,"INN-VNO",1271819.23209961
"3234","KLU","VNO","Klagenfurt","Vilnius",14.3122246,46.6364598,25.2796514,54.6871555,"KLU-VNO",1181370.50452633
"3235","BGI","VNO","Barbados","Vilnius",-59.543198,13.193887,25.2796514,54.6871555,"BGI-VNO",8492389.60803387
"3236","BRU","VNO","Brussels","Vilnius",4.3517211,50.8503463,25.2796514,54.6871555,"BRU-VNO",1466494.44988626
"3237","CRL","VNO","Brussels","Vilnius",4.3517211,50.8503463,25.2796514,54.6871555,"CRL-VNO",1466494.44988626
"3238","LGG","VNO","Liege","Vilnius",5.5796662,50.6325574,25.2796514,54.6871555,"LGG-VNO",1399089.27382105
"3239","GRU","VNO","São Paulo","Vilnius",-46.6333094,-23.5505199,25.2796514,54.6871555,"GRU-VNO",11053550.6264863
"3240","SOF","VNO","Sofia","Vilnius",23.3218675,42.6977082,25.2796514,54.6871555,"SOF-VNO",1342251.91985757
"3241","VAR","VNO","Varna","Vilnius",27.9147333,43.2140504,25.2796514,54.6871555,"VAR-VNO",1291386.13314744
"3242","YYZ","VNO","Toronto","Vilnius",-79.3831843,43.653226,25.2796514,54.6871555,"YYZ-VNO",6988575.85526889
"3243","YVR","VNO","Vancouver","Vilnius",-123.1207375,49.2827291,25.2796514,54.6871555,"YVR-VNO",8093293.18232139
"3244","SCL","VNO","Santiago","Vilnius",-70.6692655,-33.4488897,25.2796514,54.6871555,"SCL-VNO",13356605.9619741
"3245","PEK","VNO","Bejing","Vilnius",116.407395,39.904211,25.2796514,54.6871555,"PEK-VNO",6570017.47022611
"3246","PVG","VNO","Shanghai","Vilnius",121.473701,31.230416,25.2796514,54.6871555,"PVG-VNO",7603070.20422322
"3247","HKG","VNO","Hong Kong","Vilnius",114.109497,22.396428,25.2796514,54.6871555,"HKG-VNO",7928926.42122273
"3248","BOG","VNO","Bogota","Vilnius",-74.072092,4.7109886,25.2796514,54.6871555,"BOG-VNO",10188387.4088153
"3249","ZAG","VNO","Zagreb","Vilnius",15.981919,45.8150108,25.2796514,54.6871555,"ZAG-VNO",1186673.36378788
"3250","OSI","VNO","Osijek","Vilnius",18.6955144,45.5549624,25.2796514,54.6871555,"OSI-VNO",1118783.51321605
"3251","LCA","VNO","Larnaca","Vilnius",33.6231723,34.9002535,25.2796514,54.6871555,"LCA-VNO",2295339.25714088
"3252","PRG","VNO","Prague","Vilnius",14.4378005,50.0755381,25.2796514,54.6871555,"PRG-VNO",896371.060915469
"3253","BRQ","VNO","Brno","Vilnius",16.6068371,49.1950602,25.2796514,54.6871555,"BRQ-VNO",852054.005429603
"3254","CPH","VNO","Copenhagen","Vilnius",12.5683371,55.6760968,25.2796514,54.6871555,"CPH-VNO",814228.326329177
"3255","KRP","VNO","Karup","Vilnius",9.1676629,56.307765,25.2796514,54.6871555,"KRP-VNO",1029365.08491681
"3256","FIH","VNO","Kinshasa","Vilnius",15.2662931,-4.4419311,25.2796514,54.6871555,"FIH-VNO",6647256.4620878
"3257","HRG","VNO","Hurghada","Vilnius",33.8116067,27.2578957,25.2796514,54.6871555,"HRG-VNO",3131234.96310192
"3258","TLL","VNO","Tallin","Vilnius",24.7535746,59.4369608,25.2796514,54.6871555,"TLL-VNO",529699.373074682
"3259","URE","VNO","Kuressaare","Vilnius",22.4850408,58.2529231,25.2796514,54.6871555,"URE-VNO",432447.982207057
"3260","ADD","VNO","Addis Ababa","Vilnius",38.7577605,8.9806034,25.2796514,54.6871555,"ADD-VNO",5226690.32096427
"3261","HEL","VNO","Helsinki","Vilnius",24.938379,60.1698557,25.2796514,54.6871555,"HEL-VNO",610671.787512229
"3262","OUL","VNO","Oulu","Vilnius",25.4650773,65.0120888,25.2796514,54.6871555,"OUL-VNO",1149411.82136525
"3263","KUO","VNO","Kuopio","Vilnius",27.6781725,62.89797,25.2796514,54.6871555,"KUO-VNO",924270.17665507
"3264","CDG","VNO","Paris","Vilnius",2.3522219,48.856614,25.2796514,54.6871555,"CDG-VNO",1697773.15431256
"3265","LYS","VNO","Lyon","Vilnius",4.835659,45.764043,25.2796514,54.6871555,"LYS-VNO",1752269.30684227
"3266","TLS","VNO","Toulouse","Vilnius",1.444209,43.604652,25.2796514,54.6871555,"TLS-VNO",2112461.58590444
"3267","RNS","VNO","Rennes","Vilnius",-1.6777926,48.117266,25.2796514,54.6871555,"RNS-VNO",1994536.05376515
"3268","TBS","VNO","Tbilisi","Vilnius",44.827096,41.7151377,25.2796514,54.6871555,"LLC-VNO",2033374.08163843
"3269","FRA","VNO","Frankfurt","Vilnius",8.6821267,50.1109221,25.2796514,54.6871555,"FRA-VNO",1233186.54972566
"3270","MUC","VNO","Munich","Vilnius",11.5819806,48.1351253,25.2796514,54.6871555,"MUC-VNO",1195095.03699453
"3271","TXL","VNO","Berlin","Vilnius",13.404954,52.5200066,25.2796514,54.6871555,"TXL-VNO",819465.023962745
"3272","KEL","VNO","Kiel","Vilnius",10.1227652,54.3232927,25.2796514,54.6871555,"KEL-VNO",978600.171217927
"3273","ATH","VNO","Athens","Vilnius",23.7275388,37.9838096,25.2796514,54.6871555,"ATH-VNO",1863113.85366338
"3274","SKG","VNO","Thessaloniki","Vilnius",22.9444191,40.6400629,25.2796514,54.6871555,"SKG-VNO",1573258.8038558
"3275","GPA","VNO","Araxos","Vilnius",21.425733,38.151082,25.2796514,54.6871555,"GPA-VNO",1863683.96647849
"3276","BUD","VNO","Budapest","Vilnius",19.040235,47.497912,25.2796514,54.6871555,"BUD-VNO",910642.72638482
"3277","DEB","VNO","Debrecen","Vilnius",21.6273123,47.5316049,25.2796514,54.6871555,"DEB-VNO",836161.328943407
"3278","KEF","VNO","Reykjavik","Vilnius",-21.8174393,64.1265206,25.2796514,54.6871555,"KEF-VNO",2788661.7585451
"3279","DEL","VNO","Delhi","Vilnius",77.1024902,28.7040592,25.2796514,54.6871555,"DEL-VNO",5025697.62309086
"3280","BOM","VNO","Mumbai","Vilnius",72.8776559,19.0759837,25.2796514,54.6871555,"BOM-VNO",5629936.17560513
"3281","CGK","VNO","Jakarta","Vilnius",106.822745,-6.1744651,25.2796514,54.6871555,"CGK-VNO",10039483.8176409
"3282","DUB","VNO","Dublin","Vilnius",-6.2603097,53.3498053,25.2796514,54.6871555,"DUB-VNO",2050712.51161947
"3283","KIR","VNO","Kerry","Vilnius",-9.5259857,52.1678937,25.2796514,54.6871555,"KIR-VNO",2301431.5699052
"3284","TLV","VNO","Tel Aviv","Vilnius",34.7817676,32.0852999,25.2796514,54.6871555,"TLV-VNO",2625300.34990953
"3285","FCO","VNO","Roma","Vilnius",12.4963655,41.9027835,25.2796514,54.6871555,"FCO-VNO",1703459.28890967
"3286","MXP","VNO","Milan","Vilnius",9.1859243,45.4654219,25.2796514,54.6871555,"MXP-VNO",1534782.18453999
"3287","NAP","VNO","Naples","Vilnius",-81.7948103,26.1420358,25.2796514,54.6871555,"NAP-VNO",8687742.22412752
"3288","REG","VNO","Reggio Calabria","Vilnius",15.6472914,38.1113006,25.2796514,54.6871555,"REG-VNO",1983542.36336733
"3289","HND","VNO","Tokyo","Vilnius",139.6917064,35.6894875,25.2796514,54.6871555,"HND-VNO",8195259.18423856
"3290","FUK","VNO","Fukuoka","Vilnius",130.4017155,33.5903547,25.2796514,54.6871555,"FUK-VNO",7901840.61725729
"3291","AMM","VNO","Amman","Vilnius",35.9283716,31.9453666,25.2796514,54.6871555,"AMM-VNO",2667527.2841636
"3292","ALA","VNO","Almaty","Vilnius",76.8512485,43.2220146,25.2796514,54.6871555,"ALA-VNO",3879730.66106284
"3293","NBO","VNO","Nairobi","Vilnius",36.8219462,-1.2920659,25.2796514,54.6871555,"NBO-VNO",6321089.24812076
"3294","RIX","VNO","Riga","Vilnius",24.1051864,56.9496487,25.2796514,54.6871555,"RIX-VNO",262341.639070727
"3295","LPX","VNO","Liepaja","Vilnius",21.010806,56.5046678,25.2796514,54.6871555,"LPX-VNO",336098.114172731
"3296","KLJ","VNO","Klaipeda","Vilnius",21.1442794,55.7032948,25.2796514,54.6871555,"KLJ-VNO",286013.646362132
"3297","LUX","VNO","Luxembourg","Vilnius",6.129583,49.815273,25.2796514,54.6871555,"LUX-VNO",1407575.09166191
"3298","MLA","VNO","La Valletta","Vilnius",14.5145528,35.8989085,25.2796514,54.6871555,"MLA-VNO",2248989.74711571
"3299","MEX","VNO","Mexico City","Vilnius",-99.133208,19.4326077,25.2796514,54.6871555,"MEX-VNO",10252162.3442823
"3300","ULN","VNO","Ulaanbaatar","Vilnius",106.9057439,47.8863988,25.2796514,54.6871555,"ULN-VNO",5406139.72087606
"3301","CMN","VNO","Casablanca","Vilnius",-7.5898434,33.5731104,25.2796514,54.6871555,"CMN-VNO",3468250.26225167
"3302","MPM","VNO","Maputo","Vilnius",32.6051351,-25.891968,25.2796514,54.6871555,"MPM-VNO",8997459.17058105
"3303","AMS","VNO","Amsterdam","Vilnius",4.8951679,52.3702157,25.2796514,54.6871555,"AMS-VNO",1368170.77459032
"3304","RTM","VNO","Rotterdam","Vilnius",4.4777325,51.9244201,25.2796514,54.6871555,"RTM-VNO",1411849.89336114
"3305","GRQ","VNO","Groningen","Vilnius",6.5665018,53.2193835,25.2796514,54.6871555,"GRQ-VNO",1232891.83970475
"3306","LOS","VNO","Lagos","Vilnius",3.3792057,6.5243793,25.2796514,54.6871555,"LOS-VNO",5708001.40140075
"3307","OSL","VNO"," Oslo","Vilnius",10.7522454,59.9138688,25.2796514,54.6871555,"OSL-VNO",1046200.16889337
"3308","AKL","VNO","Auckland","Vilnius",174.7633315,-36.8484597,25.2796514,54.6871555,"AKL-VNO",16987843.9564649
"3309","KHI","VNO","Karachi","Vilnius",67.0099388,24.8614622,25.2796514,54.6871555,"KHI-VNO",4757457.48372764
"3310","LIM","VNO","Lima","Vilnius",-77.0427934,-12.046374,25.2796514,54.6871555,"LIM-VNO",11901695.351223
"3311","MNL","VNO","Manila","Vilnius",120.9842195,14.5995124,25.2796514,54.6871555,"MNL-VNO",9057877.53896277
"3312","WAW","VNO","Warsaw","Vilnius",21.0122287,52.2296756,25.2796514,54.6871555,"WAW-VNO",393365.97754874
"3313","KRK","VNO","Krakow","Vilnius",19.9449799,50.0646501,25.2796514,54.6871555,"KRK-VNO",629068.802557044
"3314","WRO","VNO","Wroclaw","Vilnius",17.0385376,51.1078852,25.2796514,54.6871555,"WRO-VNO",681222.63643201
"3315","BZG","VNO","Bydgoszcz","Vilnius",18.0084378,53.1234804,25.2796514,54.6871555,"BZG-VNO",507339.667170314
"3316","LIS","VNO","Lisboa","Vilnius",-9.1393366,38.7222524,25.2796514,54.6871555,"LIS-VNO",3123352.36048043
"3317","OPO","VNO","Porto","Vilnius",-8.6291053,41.1579438,25.2796514,54.6871555,"OPO-VNO",2902443.87107551
"3318","PXO","VNO","Madeira","Vilnius",-16.9594723,32.7607074,25.2796514,54.6871555,"PXO-VNO",4088931.14754177
"3319","OTP","VNO","Bucuresti","Vilnius",26.1025384,44.4267674,25.2796514,54.6871555,"OTP-VNO",1143704.64474709
"3320","CLJ","VNO","Cluj","Vilnius",23.6236353,46.7712101,25.2796514,54.6871555,"CLJ-VNO",888824.203383357
"3321","TSR","VNO","Timisoara","Vilnius",21.2086793,45.7488716,25.2796514,54.6871555,"TSR-VNO",1035948.72501892
"3322","SVO","VNO","Moskov","Vilnius",-75.4116797,38.3937131,25.2796514,54.6871555,"SVO-VNO",7234887.36009415
"3323","LED","VNO","Saint Petersburg","Vilnius",-82.6267345,27.7518284,25.2796514,54.6871555,"LED-VNO",8586425.97769385
"3324","DKR","VNO","Dakar","Vilnius",-17.3660286,14.7645042,25.2796514,54.6871555,"DKR-VNO",5760734.45420345
"3325","ICN","VNO","Seoul","Vilnius",126.9779692,37.566535,25.2796514,54.6871555,"ICN-VNO",7361958.1667683
